anPlaceId,frame,i,id,imageId,normalEstimated,j,locationEstimated,name,notes,owner,priority,rmc,site,pos,rsvpId,sol,u,v,w,writeProtected,x,y,z,version,anProcStatus,hasProductMatches,areProductMatchesUpToDate,anLocatorImageId
104377,LOCAL_LEVEL,597,b3831e47-4398-4219-901a-cee1c6bc6507,NLB_481743785RASLF0451276NCAM07753M_,1,703,1,N95008,,sullivar,,"45, 1276",45,1276,,950,0.039467826,-0.130476153,-0.990665552,0,3.322956682,-0.205435061,-0.104419883,0,1,1,1,NULL
104378,LOCAL_LEVEL,279.6511488,0b3bb3be-c264-4a84-9d4f-94b330b918d6,NLB_481743753RAS_F0451276NCAM07753M_,1,883.5232273,1,N95012,Veins,rmwillia,,"45, 1276",45,1276,,950,-0.018278776,0.234061008,-0.972050065,0,1.756389473,-2.487252868,-0.233281172,0,1,1,1,NULL
104379,,NULL,6ecba9e3-e4f4-4e06-8a4a-8c3de6ad38b5,,0,NULL,0,Vein Area,,rmwillia,,,0,0,,950,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104380,LOCAL_LEVEL,427.2313819,9e7f8369-b578-41d1-a94d-590fa5368f98,NLB_481831527RAS_F0451558NCAM00289M_,1,605.6400899,1,Tip_Top_Mountain,Long distance RMI of Mt. Sharp layers at ~ 9.5 km    Formerly N95103,hnewsom,,"45, 1558",45,1558,,951,0,0,-1,0,-10.20080698,10.59583712,-4.201371478,0,1,1,1,NULL
104381,LOCAL_LEVEL,374.9819237,4b8ffb4b-4286-4f14-ab90-fd9e7063470d,NLB_481830954RAS_F0451558NCAM00287M_,1,102.3099602,1,N95101,Layered conglomerates? Possible Mastcam target.,mfisk,,"45, 1558",45,1558,,951,0,0,-1,0,-10.7479542,-11.97582947,-2.242055135,0,1,1,1,NULL
104382,LOCAL_LEVEL,424.6775391,a6997cc7-dbd8-40e6-bc03-d1d66ebd6844,NLB_481831441RAS_F0451558NCAM00288M_,1,601.8722162,1,N95102,,jbeek,,"45, 1558",45,1558,,951,0.554869534,-0.545399172,-0.628219388,0,-3.232307066,1.673738963,-0.540306884,0,1,1,1,NULL
104383,LOCAL_LEVEL,804.8704224,a76ded16-0015-4e40-a54e-c2e7509638ff,NLB_481831582RAS_F0451558NCAM00289M_,1,729.2632446,1,N95104,RMI z-stack caprock target,sjacob,,"45, 1558",45,1558,,951,0,0,0,0,-222.3453938,-121.2283722,-15.94649765,0,1,1,1,NULL
104384,LOCAL_LEVEL,256.8162781,de7f6fa7-aff9-4638-bb96-a849b8951643,NLB_481831558RAS_F0451558NCAM00289M_,1,613.5771732,1,Joshua_Tree,RMI z-stack caprock target (N95105),sjacob,,"45, 1558",45,1558,,951,0,0,0,0,-16.88840763,7.655380443,-4.486991059,0,1,1,1,NULL
104385,LOCAL_LEVEL,603.2920532,4183409f-aff7-461e-91e7-90fe8d64b7dd,NLB_481831479RAS_F0451558NCAM00289M_,1,676.0736694,1,N95106,RMI z-stack caprock target.  Could give us the contact between caprock and the underlying unit.,sjacob,,"45, 1558",45,1558,,951,0,0,0,0,7.724548867,41.59344085,-5.994110715,0,1,1,1,NULL
104386,LOCAL_LEVEL,56.96995926,b6a23ffe-fe44-45e7-8d9e-4ddddbff3e2a,NLB_481930013RAS_S0451696NCAM00291M_,1,406.9564514,1,McDonald_Peak,,kwlewis,,"45, 1696",45,1696,,952,0,0,0,0,-143.9410907,29.65747037,-15.64088601,0,1,1,1,NLB_481930013RADLS0451696NCAM00291M1
104387,LOCAL_LEVEL,950.651123,b6aa20fc-b483-4421-ac27-de8fb81394dc,NLB_481930013RAS_S0451696NCAM00291M_,1,290.7236023,1,Gray_Wolf_Peak,,kwlewis,,"45, 1696",45,1696,,952,0,0,0,0,-181.0501125,-96.8394102,-12.69838969,0,1,1,1,NULL
104388,,NULL,66ad3cd9-50a1-4cc2-82cf-0d6b82bdf732,,0,NULL,0,N95202,,kwlewis,,,0,0,,952,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104389,LOCAL_LEVEL,701.5019531,5810a958-2d97-4b3e-be99-e644e170772e,NLB_481930013RAS_S0451696NCAM00291M_,1,378.211853,1,Zzyzx_Spring,,vkfox,,"45, 1696",45,1696,,952,0,0,0,1,-83.61831308,-25.67942696,-4.03725319,0,1,1,1,NLB_481930013RADLS0451696NCAM00291M1
104390,LOCAL_LEVEL,813.4471802,3c47411d-2b44-4c70-896d-ab593cc050f1,FLB_481929076RASLF0451696FHAZ00318M_,1,462.8541486,1,Algodones,formerly F95202,jbeek,,"45, 1696",45,1696,,952,0.163560215,-0.311666787,-0.936008509,1,-0.488368542,-2.344378458,0.332168991,0,1,1,1,FLB_481929076RADLF0451696FHAZ00318M1
104391,LOCAL_LEVEL,671.7692308,ccbeea55-8b29-4a90-9fa8-b7e6052ec516,NLB_481929348RASLF0451696NCAM00290M_,1,113.2307692,1,N95203,,mfisk,,"45, 1696",45,1696,,952,0,0,0,0,-110.5843114,-133.5025317,0.046026212,0,1,1,1,NULL
104392,LOCAL_LEVEL,578.401123,73eaa4de-0f13-45ce-8d6b-f12a084a513e,NLB_481929410RAS_F0451696NCAM00290M_,1,202.7409821,1,N95204,,kwlewis,,"45, 1696",45,1696,,952,0.092239099,0.358238585,-0.929062475,0,3.847298539,-18.14099241,-0.811826811,0,1,1,1,NULL
104393,LOCAL_LEVEL,403.8714352,bce7d43e-cf8d-42f7-9b83-7b97b0248825,NLB_481929947RAS_S0451696NCAM00291M_,1,231.6823198,1,N95205,M100 candidate target to image caprock,rmwillia,,"45, 1696",45,1696,,952,0,0,0,0,-26.20895,11.29981803,-7.173390309,0,1,1,1,NULL
104394,LOCAL_LEVEL,276.6751394,425a22cb-6fc9-47a9-92f4-2b0c67cee63c,NLB_481929410RAS_F0451696NCAM00290M_,1,204.7677265,1,N95207,Caprock boulder (0.9 m high),mfisk,,"45, 1696",45,1696,,952,0,0,0,0,-0.200581898,-50.44446196,0.426222396,0,1,1,1,NULL
104395,LOCAL_LEVEL,518.9180298,169d8ee6-ee58-40b9-b562-aed9fd342b1c,NLB_481930013RAS_S0451696NCAM00291M_,1,416.6026917,1,N95206,,kwlewis,,"45, 1696",45,1696,,952,0,0,0,0,-79.88584774,-12.1622295,-3.704942545,0,1,1,1,NULL
104396,LOCAL_LEVEL,130.8452911,cd0ea420-afe2-4816-89dc-7d8b4b1f7efb,NLB_481929410RAS_F0451696NCAM00290M_,1,202.4163666,1,N95208,Boulder ~3m high,mfisk,,"45, 1696",45,1696,,952,0,0,0,0,-7.678014039,-69.74725136,0.779189882,0,1,1,1,NULL
104397,LOCAL_LEVEL,433.8265991,0e1e3033-c727-4721-be1b-003df03e45ab,NLB_481930013RAS_S0451696NCAM00291M_,1,435.3797913,1,Salton,,vkfox,,"45, 1696",45,1696,,952,0,0,0,1,-71.2703736,-5.990482829,-3.358830696,0,1,1,1,NULL
104398,LOCAL_LEVEL,649.9680176,253a2d0a-ebaf-49c0-851f-83d5e3abeb88,NLB_481929441RAS_F0451696NCAM00290M_,1,119.3954086,1,N95210,,jbeek,,"45, 1696",45,1696,,952,0,0,0,0,19.47320391,-20.96828836,-2.199263787,0,1,1,1,NULL
104399,LOCAL_LEVEL,572.2664795,09459785-311f-4cdd-8747-99935c29282b,NLB_482013724RASLF0460000NCAM00354M_,1,261.08255,1,Eaton_Canyon,Potential ChemCam Focus Test target,vkfox,,"46, 0",46,0,,953,-0.444968189,0.060774595,-0.893481837,1,2.083894041,-1.91453832,-0.097883383,0,1,1,1,NULL
104400,LOCAL_LEVEL,482.3855896,314abe10-190d-4212-9315-9abea83103fb,NLB_482013202RASLF0460000NCAM00353M_,1,292.112854,1,N95302,Potentian ChemCam Focus Test Target,dlblaney,,"46, 0",46,0,,953,0.887724625,0.37599018,-0.265662133,0,-2.362683747,-1.272013878,0.056525452,0,1,1,1,NULL
104401,LOCAL_LEVEL,609.7167969,f6dc58a8-d3f2-4c16-aea9-7f1fee1d51ed,NLB_482013642RASLF0460000NCAM00354M_,1,542.4953003,1,N95303,,dlblaney,,"46, 0",46,0,,953,-0.114759416,0.21948447,-0.968843059,0,-0.897493425,-2.566809455,0.058684508,0,1,1,1,NULL
104402,LOCAL_LEVEL,664.2873535,65473eb4-119b-4a28-b517-624de5e912bb,NLB_482013642RASLF0460000NCAM00354M_,1,202.2319794,1,N95304,,dlblaney,,"46, 0",46,0,,953,-0.213040973,0.865839537,-0.452697969,0,-1.114979886,-3.70725469,0.026387787,0,1,1,1,NULL
104403,LOCAL_LEVEL,417.9260559,de3ae0bb-609f-4a0f-afeb-246e440a9771,NLB_482013763RAS_F0460000NCAM00354M_,1,104.5712585,1,N95305,,mfisk,,"46, 0",46,0,,953,-0.06815497,-0.287409442,-0.955379903,0,3.078140335,-0.885984482,-0.11196942,0,1,1,1,NULL
104404,LOCAL_LEVEL,286.5416565,a21e5ca9-4045-465b-a1f4-2dd26c603e96,NLB_482013763RAS_F0460000NCAM00354M_,1,194.2931824,1,N95306,,mfisk,,"46, 0",46,0,,953,-0.388237677,-0.218709922,-0.8952304,0,2.620667261,-1.268714959,-0.13270346,0,1,1,1,NULL
104405,LOCAL_LEVEL,656.7698364,b4ee4e7c-a789-47c4-85d6-a75bc289fdc9,NLB_482013548RAS_F0460000NCAM05113M_,1,355.3471375,1,N95307,Impact crater?,jbeek,,"46, 0",46,0,,953,-0.092872697,0.459014387,-0.883561204,0,-7.824572579,-10.17477217,0.136935205,0,1,1,1,NULL
104406,LOCAL_LEVEL,161.7873383,672c26d6-56ae-4dab-aebd-2e4d14c339b2,NLB_482013579RAS_F0460000NCAM05113M_,1,201.654007,1,Waucoba,Boulder in drive direction for Sol 955.,lkah,,"46, 0",46,0,,956,0,0,0,0,-13.03241303,-22.14630195,-0.663894286,0,1,1,1,NULL
104407,LOCAL_LEVEL,793.2982127,cae1649c-c13e-42ca-bf62-8c95cf32bbea,NLB_482186043RASLF0460000NCAM00309M_,1,506.1335737,1,Telegraph_Peak_postsieve_dump,Approximate location of Telegraph_Peak_postsieve_dump (formerly N95309) could be moved once the sample is dumped,lmthomps,,"46, 0",46,0,,955,-0.038411439,-0.068293819,-0.99692551,0,-1.651955706,-1.69081391,0.089110968,0,1,1,1,NULL
104408,LOCAL_LEVEL,891.3192139,01c22d1d-bdc7-4930-bb5a-7ab307339713,NLB_482019141RASLF0460000NCAM00293M_,1,876.7731323,1,N95309,,kwlewis,,"46, 0",46,0,,954,0,0,0,0,-22.49007598,-5.127686942,-0.486270072,0,1,1,1,NULL
104409,LOCAL_LEVEL,798.7124397,d4e0019d-15d1-4705-bfa0-dcb650e78ed9,NLB_482186043RASLF0460000NCAM00309M_,1,502.8772205,1,Telegraph_peak_post-sieve_dump_pile_ccam,apparent location of telegraph peak post-sieve sample dump pile   Formerly N95501,pvmeslin,,"46, 0",46,0,,955,-0.043120779,-0.072287251,-0.996451293,1,-1.655109185,-1.703182585,0.087430814,0,1,1,1,NULL
104410,LOCAL_LEVEL,264.6148071,d18d0028-fe1f-4093-8927-00756afd4ca8,NLB_482019110RAS_F0460000NCAM00293M_,1,721.1759644,1,N95502,Approximate location of Zzyzx_Spring target,jbeek,,"46, 0",46,0,,955,0,0,0,0,-40.61268206,41.9121799,-5.47162447,0,1,1,1,NULL
104412,LOCAL_LEVEL,573.5510613,4c5278f9-a530-441f-9609-18950dd1b2ff,NLB_482013724RASLF0460000NCAM00354M_,1,262.5548046,1,Eaton_Canyon_2,,pvmeslin,,"46, 0",46,0,,955,-0.439596534,0.084430911,-0.894218292,1,2.08166853,-1.910418594,-0.096227925,0,1,1,1,NULL
104413,LOCAL_LEVEL,525.0492302,a5d32a61-e95a-49dd-921e-c60169453802,NLB_482019172RAS_F0460000NCAM00293M_,1,737.3441607,1,N95503,Notable outcrop - have we imaged this yet?,rfrancis,,"46, 0",46,0,,955,0,0,0,0,-78.5976865,-38.03469484,-5.746845559,0,1,1,1,NULL
104414,LOCAL_LEVEL,692.8422852,b8e69cde-d676-42ec-a6ab-7e2d83671714,NLB_482019217RAS_F0460000NCAM00293M_,1,836.0873413,1,N95601,"Light, exposed boulder",mfisk,,"46, 0",46,0,,956,0,0,0,0,-12.6546563,-24.93411412,-1.082736901,0,1,1,1,NULL
104415,LOCAL_LEVEL,827.9345093,b43a080a-63ef-4eec-b043-0828ad7a78b7,NLB_482362309RAS_F0460472NCAM00295M_,1,960.2958374,1,N95702,,kwlewis,,"46, 472",46,472,,957,-0.06241377,-0.029014291,-0.997628529,0,1.874127021,-2.673045526,-0.199264677,0,1,1,1,NULL
104416,LOCAL_LEVEL,73.58228302,de7f24a9-3dfa-41c8-979b-74ef6ac582cc,NLB_482362309RAS_F0460472NCAM00295M_,1,317.0502625,1,N95703,Boulder target. Could be the goal of the  end of drive where CCAM could analyze it.,mfisk,,"46, 472",46,472,,957,0,0,0,0,1.101826653,-26.60600014,0.803050669,0,1,1,1,NULL
104417,LOCAL_LEVEL,470.2672614,8000784b-ce65-49f3-baa1-d7c9e0ae5eca,NRB_482362309RAS_F0460472NCAM00295M_,1,845.0496067,1,Placid,Candidate 1x1 lossless R0 for ripple grain size. Formerly N95701,jbeek,,"46, 472",46,472,,957,-0.101064541,0.120457428,-0.987560607,1,1.690881356,-3.205566205,-0.238320476,0,1,1,1,NULL
104418,LOCAL_LEVEL,22.71449393,b9e4aa0a-5075-4e8e-b4f5-ee7b527e46da,NLB_482362413RAS_T0460472NCAM00294M_,1,39.49805823,1,N95704,Ridge above the near ridge at ~58m range,hnewsom,,"46, 472",46,472,,957,0,0,-1,0,-14.24941857,1.156071181,-3.641980147,0,1,1,1,NULL
104419,LOCAL_LEVEL,422.2012939,69fbab86-ba76-459a-be2f-018b9a928bfb,NLB_482362413RAS_F0460472NCAM00294M_,1,625.0858154,1,N95705,Higher ridege at 43 m from ,hnewsom,,"46, 472",46,472,,957,0,0,0,0,-41.78007688,2.27520793,-7.396641619,0,1,1,1,NULL
104420,,NULL,a65d3825-0f44-45da-b75f-757f0b292b7d,,0,NULL,0,N95706,Tilted beds and horizontal benches,kwlewis,,,0,0,,957,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104421,LOCAL_LEVEL,53.01451111,50a6b373-a4de-45f9-8ce7-90648da94533,NLB_482362389RAS_F0460472NCAM00294M_,1,631.9783325,1,Lewis,tilted beds at a distance Formerly N95707,mminitti,,"46, 472",46,472,,957,0,0,0,1,-58.38507849,69.85543871,-9.584182591,0,1,1,1,NULL
104422,LOCAL_LEVEL,555.4433364,88e69c8c-0fc0-428e-a0b2-98dcd5936e49,NLB_482458201RASLF0460934NCAM00354M_,1,667.5827483,1,N95801,from mfisk,jbeek,,"46, 934",46,934,,958,0.152831548,-0.094781672,-0.983696577,0,1.805956953,-0.507651807,-0.065381569,0,1,1,1,NULL
104423,LOCAL_LEVEL,546,7c6ed3f7-c2f7-4500-b4b5-3440e5263be4,NLB_482458112RASLF0460934NCAM00354M_,1,862,1,Libby,Grain size measurement with lossless 1x1 R0,palucis,,"46, 934",46,934,,958,0.103135089,0.009869167,-0.994618367,1,0.616844982,-1.866853802,-0.114292253,0,1,1,1,NULL
104424,LOCAL_LEVEL,498.3340795,834c4ce6-2d68-4203-815b-643e1c115d54,NLB_482545422RASLF0461162NCAM00354M_,1,579.0872715,1,Gold,"N95901 bedrock, possibly layered target to compare to Pahrump-type bedrock",mminitti,,"46, 1162",46,1162,,959,0.108182123,0.09692896,-0.989394457,1,0.848050333,-2.608209137,-0.146124974,0,1,1,1,NULL
104425,LOCAL_LEVEL,624.8522949,909e2c7f-6618-4b4c-a23b-32c41239e3fb,NLB_482545183RAS_F0461162NCAM00298M_,1,251.4327087,1,Daughter_of_the_Sun,"Rubbly outcrop, formerly named N95902 Light-toned...dune? rocks?",mminitti,,"46, 1162",46,1162,,959,-0.272105355,0.296368497,-0.915491314,0,-2.881491146,-14.20568482,-0.585780964,0,1,1,1,NULL
104426,LOCAL_LEVEL,272.3528403,2fc19930-61b5-4479-b1d6-9a377bffbb6f,NLB_482545088RAS_F0461162NCAM00298M_,1,323.492665,1,N95903,,kwlewis,,"46, 1162",46,1162,,959,0.149371947,0.172356304,-0.973643309,0,-5.557916859,3.542241864,-0.513773149,0,1,1,1,NLB_482545088RADLF0461162NCAM00298M1
104427,,NULL,35522a40-055d-40ce-bb99-f43a7fd3689d,,0,NULL,0,N95905,,kwlewis,,,0,0,,959,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104428,LOCAL_LEVEL,136.4031986,5f66287f-04c6-4010-a47a-e9019382d878,NLB_482545453RASLF0461162NCAM00354M_,1,43.14611101,1,N95908,,pvmeslin,,"46, 1162",46,1162,,959,0.212687511,0.464667307,-0.859562893,0,3.456538906,-4.810401879,0.2953843,0,1,1,1,NLB_482545453RADLF0461162NCAM00354M1
104429,,NULL,9f7581bd-663a-41e9-9a4e-8558b7181fde,,0,NULL,0,N95904,Waypoint 3 imaging,kwlewis,,,0,0,,959,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104430,LOCAL_LEVEL,239.5275659,420fd2f8-c960-4dd3-b3d5-d0cf00e25a8d,NLB_482545088RAS_F0461162NCAM00298M_,1,564.7777522,1,N95909,,pvmeslin,,"46, 1162",46,1162,,959,0.529565521,0.00302882,-0.848263651,0,-3.061197724,1.860661719,-0.216934321,0,1,1,1,NULL
104431,LOCAL_LEVEL,200.540305,57f21cc1-cee5-4ac8-bca6-a6b04e6c0f71,NLB_482545088RASLF0461162NCAM00298M_,1,548.7580568,1,Espinoza,Formerly N95910,pvmeslin,,"46, 1162",46,1162,,959,0.564826592,0.372084789,-0.736562155,1,-3.20481122,2.131071578,-0.149000544,0,1,1,1,NULL
104432,LOCAL_LEVEL,264.1314908,c3e54bc3-751e-4173-8a64-7a66a1bed5a3,NLB_482545422RAS_F0461162NCAM00354M_,1,945.9273618,1,New Target,,pvmeslin,,"46, 1162",46,1162,,959,0,0,-1,0,0.069710834,-2.277361443,-4.13E-08,0,1,NULL,0,NULL
104433,,NULL,2c68af6a-19af-4933-a330-f5a1ac25b283,,0,NULL,0,N95911,stereo pls!,kwlewis,,,0,0,,959,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104434,LOCAL_LEVEL,209.0402039,da1a4117-e56f-4c6e-bba5-ed370ad88792,NLB_482545151RAS_F0461162NCAM00298M_,1,121.0869237,1,N95912,Near end of drive?,mfisk,,"46, 1162",46,1162,,959,0,0,0,0,-83.85919065,-42.61121168,-2.829898779,0,1,1,1,NULL
104435,LOCAL_LEVEL,272.3861666,c800572e-66fc-4b28-9b8a-dd694c3999f8,NLB_482725356EDR_F0461676NCAM00250M_,1,153.3577005,1,N96201,Outcrop area viewed from Sol 962 location.,mfisk,,"46, 1676",46,1676,,969,0,0,0,0,-43.54844684,-119.7083092,-1.200816041,0,1,1,1,NULL
104436,,NULL,ac680d9e-e417-4954-9cdd-13bbd1f6b3e6,,0,NULL,0,N96101,Waypoint 4 imaging,kwlewis,,,0,0,,962,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104437,,NULL,5f509d7f-08a6-4b59-905a-847971d56c24,,0,NULL,0,N96102,Waypoint 4 imaging,kwlewis,,,0,0,,962,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104438,,NULL,79379864-ad41-4d0e-9d3f-e7ebd109306b,,0,NULL,0,N96103,Southwest Gray_Wolf_Peak outcrops,jbeek,,,0,0,,962,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104439,,NULL,97de8e01-8221-4d18-b405-3a4083dee09f,,0,NULL,0,N96104,Grotzinger's possible incised valley fill,jbeek,,,0,0,,962,NULL,NULL,NULL,0,NULL,NULL,NULL,0,1,0,1,NULL
104440,LOCAL_LEVEL,644.6732026,3cc5b63a-6352-4a72-bda0-aa9907535c76,NLB_482901227RASLF0461710NCAM00354M_,1,125.4901961,1,N96301,,palucis,,"46, 1710",46,1710,,963,0.378513053,0.346413071,-0.858327341,0,0.540060695,-3.99843665,0.008902794,0,1,1,1,NULL
104441,LOCAL_LEVEL,806.9738562,8ae8c688-d074-4ba7-8c41-48fbec6e42a6,NLB_482901227RASLF0461710NCAM00354M_,1,224.2091503,1,Apple,,palucis,,"46, 1710",46,1710,,963,-0.114896012,0.717632798,-0.686878534,1,0.808486968,-3.47995347,0.010049049,0,1,1,1,NULL
104442,LOCAL_LEVEL,267.8207013,80ae9eaa-e83a-4d7d-b35e-11b2d632ca8c,NLB_482901283RAS_F0461710NCAM00354M_,1,22.57799048,1,N96305,Light-toned rock embedded in soil. ,palucis,,"46, 1710",46,1710,,963,-0.162271155,0.065918252,-0.984541972,0,2.857701801,-2.957571595,-0.033709267,0,1,1,1,NULL
104443,LOCAL_LEVEL,535.8354487,84e9b161-7007-4fa7-99d0-2a10e208ed1a,NLB_482901283RASLF0461710NCAM00354M_,1,63.21276979,1,N96302,Potential CCAM float rock target,jfrydenv,,"46, 1710",46,1710,,963,-0.772650377,-0.133825009,-0.620566122,0,2.926275529,-2.162241671,-0.026298896,0,1,1,1,NULL
104444,LOCAL_LEVEL,820.3594771,50b58e8f-fe57-4448-8668-142df074f28b,NLB_482901227RASLF0461710NCAM00354M_,1,394.875817,1,N96304,,palucis,,"46, 1710",46,1710,,963,0.467583917,0.400175022,-0.788178473,0,0.625421481,-2.903140281,0.012936493,0,1,1,1,NULL
104445,LOCAL_LEVEL,605.9989014,01b5899c-36f8-4b83-aec8-8279fd5a35e2,NLB_482901203RAS_F0461710NCAM00354M_,1,78.28353119,1,N96306,,kwlewis,,"46, 1710",46,1710,,963,0.108483557,0.509222459,-0.853770334,0,-1.28196687,-4.389664944,0.064261524,0,1,1,1,NULL
104446,LOCAL_LEVEL,677.566219,c16791fc-34bf-480d-b82a-d1f3045ea6c4,NLB_482985070RASLF0461812NCAM00350M_,1,342.8474283,1,Blackrock_1,Formerly known as N96401. Dark rock with light clast.,stack,,"46, 1812",46,1812,,964,-0.372531069,0.726628634,-0.577261966,0,0.822820929,-2.754090127,-0.408632735,0,1,1,1,NULL
104447,LOCAL_LEVEL,801.675293,3034c738-e092-449b-a478-18aef9ec6e8a,NLB_482985070RASLF0461812NCAM00350M_,1,346.3695984,1,Blackrock_2,,stack,,"46, 1812",46,1812,,964,0.612366451,0.354114007,-0.706831409,1,1.088796258,-2.719146325,-0.331521555,0,1,1,1,NULL
104448,LOCAL_LEVEL,496.2030945,51b2d64d-a4d8-4233-9ac7-aebe5c57181a,NLB_483083969RASLF0470000NCAM00354M_,1,283.6909485,1,Pablo,,chardgro,,"47, 0",47,0,,966,-0.746786439,-0.143744908,-0.649343869,1,3.167939712,-0.419800019,0.380629971,0,1,1,1,NULL
104449,LOCAL_LEVEL,404.9080505,678ea9c7-4d0c-4cfe-a6e7-61b70d133b5c,NLB_483083498RAS_F0470000NCAM00252M_,1,216.7908325,1,N96603,Apparent Alternating MF/WB facies,kwlewis,,"47, 0",47,0,,966,0,0,0,0,-39.27885836,-35.48171232,1.070017947,0,1,1,1,NLB_483083498RADLF0470000NCAM00252M1
104450,LOCAL_LEVEL,542.9597168,e5650a2d-de13-464e-b63a-b1de41d61963,NLB_483083920RASLF0470000NCAM00354M_,1,685.3600464,1,N96602,,jeffreyr,,"47, 0",47,0,,966,0.429954285,0.536627014,-0.726065277,0,1.510355064,-1.806716727,0.138711151,0,1,1,1,NULL
104451,LOCAL_LEVEL,355.6537476,a9410f56-71e4-4f55-a2f7-190cea48dda4,NLB_483083969RAS_F0470000NCAM00354M_,1,42.91736984,1,N96604,,jeffreyr,,"47, 0",47,0,,966,-0.344681729,-0.258416224,-0.902449773,0,4.438161055,-0.609564402,0.571887274,0,1,1,1,NLB_483083969RADLF0470000NCAM00354M1
104452,LOCAL_LEVEL,777.5472412,5f8f6900-0e1a-402e-ad0f-a563a055667f,NLB_483083591RAS_F0470000NCAM00252M_,1,687.4914551,1,N96605,parallel grooves,mfisk,,"47, 0",47,0,,966,0.194564507,-0.013645694,-0.980794787,0,5.503653505,-3.777817676,0.85826419,0,1,1,1,NLB_483083591RADLF0470000NCAM00252M1
104453,LOCAL_LEVEL,467.0064392,9a8ffe51-ebaa-43d3-aeb4-200962d40f77,NLB_483083969RAS_F0470000NCAM00354M_,1,271.0227966,1,N96606,,hnewsom,,"47, 0",47,0,,966,-0.229523724,-0.143609815,-0.962650048,0,3.214631802,-0.481107803,0.373638268,0,1,1,1,NLB_483083969RADLF0470000NCAM00354M1
104454,LOCAL_LEVEL,108.9096298,6a46ed24-2c53-4acf-a720-5fce0c81082a,ML__483083359EDR_S0470000MCAM04271M_,1,371.4108887,1,N96607,LD RMI target? coarse breccia?,kwlewis,,"47, 0",47,0,,966,-0.009314479,0.871495562,0.490314885,0,-6.761922915,-12.67910948,0.044100918,0,1,1,1,0964ML0042710010403937E01_DRCL
104455,LOCAL_LEVEL,674.4412231,42a2ab25-9294-45d7-bd48-b13f6a6ce12f,NLB_483083466RAS_F0470000NCAM00252M_,1,206.881546,1,N96708,,kwlewis,,"47, 0",47,0,,966,0,0,0,0,-37.83564536,-16.41785138,0.505903205,0,1,1,1,NULL
104456,LOCAL_LEVEL,377.3663635,8b448957-d470-49be-b61b-5d0170c8ca9c,NLB_483083969RASLF0470000NCAM00354M_,1,153.9926758,1,N96610,,jeffreyr,,"47, 0",47,0,,966,-0.334949954,0.120396331,-0.934512278,0,3.802600291,-0.622387997,0.477377606,0,1,1,1,NULL
104457,LOCAL_LEVEL,259.7983244,e6a67416-f803-41a3-b5ec-191a5b2e9731,NLB_483083529RAS_F0470000NCAM00252M_,1,864.4221099,1,N96609,,kwlewis,,"47, 0",47,0,,966,0.285353695,0.334937434,-0.897992329,0,-0.638979897,-3.049117771,-0.208474252,0,1,1,1,NULL
104458,LOCAL_LEVEL,333.135297,6e5f442d-b4c4-4202-b42d-a8623f7bb6e5,NLB_483083969RAS_F0470000NCAM00354M_,1,237.004707,1,Pauline,,chardgro,,"47, 0",47,0,,966,0.006352455,0.604333362,-0.796706278,1,3.478123945,-0.779989032,0.448827636,0,1,1,1,NULL
104459,LOCAL_LEVEL,870,4db2ce5c-623d-4095-b52a-fdd6ebe46347,NLB_483345982RASLS0470522NCAM00431M_,1,363,1,N96901,per sgupta,jbeek,,"47, 522",47,522,,969,0,0,0,0,-11.76549937,-28.11263376,-4.886560157,0,1,1,1,NULL
104460,LOCAL_LEVEL,699,f63bd50f-0695-4147-8c74-3a9c94836766,NLB_483345982RASLS0470522NCAM00431M_,1,337,1,N96902,per sgupta,jbeek,,"47, 522",47,522,,969,0,0,0,0,-16.13417978,-27.88142031,-5.889409207,0,1,1,1,NULL
104461,LOCAL_LEVEL,970.7365723,4132d7f4-134a-459c-90fd-6c40992ee710,NLB_483340361RASLF0470522NCAM00253M_,1,231.8321686,1,N96913,,mfisk,,"47, 522",47,522,,970,0.372729141,0.420217476,-0.827339249,0,-7.214748817,-3.817683099,-1.68501187,0,1,1,1,NULL
104462,LOCAL_LEVEL,201.4360962,c7f9f9ca-4975-41fe-9ab8-42e180dacea1,FLB_483340250RASLF0470522FHAZ00304M_,1,422.1900635,1,N96907,Possible target for CCAM LIBS data,nmangold,,"47, 522",47,522,,969,0.92981659,0.011208252,-0.367852547,1,-3.017048483,-0.548067148,-0.43925859,0,1,1,1,NULL
104463,LOCAL_LEVEL,281.9338989,55582c56-5f95-4728-9181-579763143984,NLB_483340393RASLF0470522NCAM00253M_,1,387.2767639,1,N96908,Potential target for CCAM,nmangold,,"47, 522",47,522,,969,0.457170429,0.307577887,-0.834500474,0,-5.61321613,-3.22682754,-0.792713684,0,1,1,1,NULL
