to	O
an	O
unresolved	O
doublet	O
at	O
670.96	O
/	O
670.98	O
nm	O
-LSB-	O
12	O
-RSB-	O
-RRB-	O
for	O
5	O
LIBS	O
observation	O
points	O
each	O
on	O
Bathurst	Target
Inlet	Target
and	O
Jake	Target
M.	Target
rocks	O
were	O
compared	O
-LSB-	O
6	O
-RSB-	O
.	O
They	O
show	O
clear	O
differences	O
as	O
a	O
function	O
of	O
depth	O
for	O
shots	O
4-30	O
,	O
beneath	O
the	O
dust	O
cover	O
.	O
Whereas	O
line	O
intensity	O
in	O
Bathurst	Target
,	O
particularly	O
raster	O
points	O
3-5	O
,	O
decreases	O
with	O
depth	O
,	O
all	O
five	O
of	O
the	O
Jake	Target
points	O
remain	O
more	O
or	O
less	O
constant	O
,	O
even	O
point	O
1	O
that	O
exhibits	O
higher	O
overall	O
Li	Element
.	O
The	O
LIBS	O
points	O
on	O
Jake	Target
are	O
located	O
on	O
a	O
rough	O
surface	O
with	O
elongated	O
pits	O
that	O
are	O
characterized	O
by	O
abrasion	O
subparallel	O
to	O
the	O
surface	O
.	O
The	O
LIBS	O
points	O
on	O
Bathurst	Target
Inlet	O
are	O
on	O
a	O
smooth	O
surface	O
that	O
qualitatively	O
appears	O
less	O
abraded	O
.	O
Discussion	O
Ventifacts	O
and	O
other	O
evidence	O
for	O
rock	O
abrasion	O
are	O
found	O
throughout	O
the	O
rover	O
drive	O
,	O
yet	O
HiRISE	O
images	O
do	O
not	O
show	O
any	O
dark	O
sand	O
dunes	O
in	O
the	O
traverse	O
so	O
far	O
,	O
in	O
contrast	O
to	O
the	O
large	O
dune	O
field	O
to	O
the	O
south	O
that	O
is	O
migrating	O
up	O
to	O
2	O
m	O
per	O
year	O
.	O
This	O
indicates	O
that	O
rock	O
abrasion	O
was	O
likely	O
more	O
dominant	O
in	O
the	O
past	O
,	O
a	O
hypothesis	O
consistent	O
with	O
rapid	O
scarp	O
retreat	O
in	O
Yellowknife	O
Bay	O
-LSB-	O
16	O
-RSB-	O
.	O
Ventifacts	O
and	O
evidence	O
for	O
bedrock	O
abrasion	O
have	O
also	O
been	O
found	O
at	O
the	O
Pathfinder	O
,	O
Spirit	O
,	O
and	O
Opportunity	O
sites	O
,	O
areas	O
,	O
like	O
the	O
Curiosity	O
traverse	O
so	O
far	O
,	O
that	O
lack	O
evidence	O
for	O
current	O
high	O
sand	O
fluxes	O
.	O
Yardangs	O
are	O
also	O
common	O
on	O
the	O
planet	O
,	O
regardless	O
of	O
whether	O
local	O
sand	O
is	O
mobile	O
.	O
This	O
suggest	O
that	O
abrasion	O
on	O
Mars	O
is	O
an	O
episodic	O
process	O
driven	O
by	O
the	O
passage	O
of	O
sand	O
in	O
which	O
rock	O
retreat	O
rates	O
,	O
based	O
on	O
fluxes	O
of	O
current	O
active	O
dunes	O
,	O
may	O
reach	O
10s	O
of	O
microns	O
per	O
year	O
-LSB-	O
5	O
-RSB-	O
.	O
Such	O
a	O
process	O
has	O
acted	O
,	O
over	O
long	O
time	O
scales	O
,	O
to	O
imprint	O
upon	O
the	O
surface	O
a	O
record	O
of	O
sand	O
activity	O
.	O
Fig.	O
1	O
:	O
a	O
-RRB-	O
:	O
Jake	Target
rock	O
.	O
At	O
left	O
is	O
a	O
color	O
Mastcam	O
34	O
image	O
-LRB-	O
ML_401573007EDR_S0042100AUT_04096M	O
-RRB-	O
with	O
superposed	O
RMI	O
mosaics	O
shown	O
in	O
grayscale	O
and	O
the	O
location	O
of	O
LIBS	O
spots	O
as	O
red	O
dots	O
-LRB-	O
lithium	Element
peaks	O
at	O
670.9	O
nm	O
from	O
the	O
right	O
-	O
most	O
raster	O
described	O
in	O
text	O
-RRB-	O
;	O
b	O
-RRB-	O
Slide	Target
Mountain	Target
rock	O
-LRB-	O
mcam01715	O
,	O
Sol	O
417	O
-RRB-	O
showing	O
prominent	O
undercutting	O
,	O
presumably	O
from	O
southwesterly	O
winds	O
,	O
c	O
-RRB-	O
Classic	O
faceted	O
ventifact	O
-LRB-	O
mcam01675	O
,	O
Sol	O
404	O
-RRB-	O
.	O
Fig.	O
2	O
:	O
Upwind	O
directions	O
based	O
on	O
several	O
datasets	O
and	O
models	O
.	O
References	O
-LSB-	O
1	O
-RSB-	O
Silvestro	O
,	O
S.	O
et	O
al.	O
-LRB-	O
2010	O
-RRB-	O
,	O
GRL	O
,	O
37	O
,	O
doi	O
:10.1029	O
/	O
2010GL044743	O
.	O
-LSB-	O
2	O
-RSB-	O
Chojnacki	O
et	O
al.	O
-LRB-	O
2011	O
-RRB-	O
,	O
JGR	O
,	O
116	O
,	O
doi	O
:10.1029	O
/	O
2010JE003675	O
.	O
-LSB-	O
3	O
-RSB-	O
Hansen	O
,	O
C.J.	O
et	O
al.	O
-LRB-	O
2012	O
-RRB-	O
,	O
Science	O
,	O
331	O
,	O
575-578	O
.	O
-LSB-	O
4	O
-RSB-	O
Bridges	O
et	O
al.	O
-LRB-	O
2012a	O
-RRB-	O
,	O
Geology	O
,	O
40	O
,	O
31-34	O
.	O
-LSB-	O
5	O
-RSB-	O
Bridges	O
et	O
al.	O
-LRB-	O
2012b	O
-RRB-	O
,	O
Nature	O
,	O
485	O
,	O
339-342	O
.	O
-LSB-	O
6	O
-RSB-	O
Bridges	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
,	O
JGR-Planets	O
,	O
119	O
,	O
13741389	O
.	O
-LSB-	O
7	O
-RSB-	O
Malin	O
,	O
M.C.	O
et	O
al.	O
-LRB-	O
2010	O
-RRB-	O
,	O
Lun	O
.	O
Planet	O
.	O
Sci	O
.	O
XLI	O
,	O
1123	O
.	O
-LSB-	O
8	O
-RSB-	O
Maurice	O
,	O
S.	O
et	O
al.	O
-LRB-	O
2012	O
-RRB-	O
,	O
Space	O
Sci	O
.	O
Rev.	O
,	O
doi	O
:	O
10.1007	O
/	O
s11214-012-9912-2	O
.	O
-LSB-	O
9	O
-RSB-	O
Le	O
Mouélic	O
,	O
S.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
,	O
Icarus	O
,	O
doi10	O
.1016	O
/	O
j.icarus	O
.2014.05.030	O
-LSB-	O
10	O
-RSB-	O
Wiens	O
,	O
R.C.	O
et	O
al.	O
-LRB-	O
2012	O
-RRB-	O
,	O
Space	O
Sci	O
.	O
Rev.	O
,	O
doi	O
:	O
10.1007	O
/	O
s11214-0129902-4	O
.	O
-LSB-	O
11	O
-RSB-	O
Lanza	O
,	O
N.L.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
,	O
GRL	O
,	O
41	O
,	O
5755-5763	O
,	O
doi	O
:10.1002	O
/	O
2014GL060329	O
.	O
-LSB-	O
12	O
-RSB-	O
Ollila	O
,	O
A.M.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
,	O
JGR	O
-	O
Planets	O
,	O
119	O
,	O
255-282	O
,	O
doi	O
:10.1002	O
/	O
2013JE004517	O
.	O
-LSB-	O
13	O
-RSB-	O
Gomez-Elvira	O
,	O
J.	O
,	O
et	O
al.	O
-LRB-	O
2011	O
-RRB-	O
,	O
4th	O
International	O
Workshop	O
on	O
the	O
Mars	O
atmosphere	O
.	O
-LSB-	O
14	O
-RSB-	O
Day	O
,	O
M.D.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
,	O
GSA	O
Annual	O
Meeting	O
,	O
202-13	O
.	O
-LSB-	O
15	O
-RSB-	O
Silvestro	O
,	O
S.	O
et	O
al.	O
-LRB-	O
2012	O
-RRB-	O
,	O
Geology	O
,	O
41	O
,	O
483-486	O
.	O
-LSB-	O
16	O
-RSB-	O
Farley	O
,	O
K.A.	O
et	O
al.	O
-LRB-	O
2014	O
-RRB-	O
,	O
Science	O
,	O
343,1247166	O
.	O


.	O
Figure	O
1	O
.	O
-LRB-	O
top	O
-RRB-	O
LIBS	O
spectral	O
region	O
around	O
the	O
422.6	O
nm	O
Cr	Element
I	O
peak	O
showing	O
increasing	O
intensity	O
with	O
dopant	O
amount	O
.	O
-LRB-	O
bottom	O
-RRB-	O
Example	O
of	O
a	O
calibration	O
curve	O
for	O
the	O
396.91	O
nm	O
peak	O
in	O
the	O
Maine	O
spectra	O
shown	O
above	O
.	O
CR	Element
,	O
NI	Element
,	O
MN	Element
,	O
CO	Element
,	O
ZN	Element
,	O
AND	O
S	Element
STANDARDS	O
FOR	O
USE	O
IN	O
LASER-INDUCED	O
BREAKDOWN	O
SPECTROSCOPY	O
ON	O
MARS	O
.	O
E.	O
A.	O
Breves1	O
,	O
L.	O
B.	O
Breitenfeld1	O
,	O
M.	O
N.	O
Ketley1	O
,	O
A.	O
L.	O
Roberts2	O
,	O
M.	O
D.	O
Dyar1	O
,	O
C.	O
I.	O
Fassett1	O
,	O
E.	O
C.	O
Sklute1	O
,	O
K.	O
H.	O
Lepore1	O
,	O
G.	O
J.	O
Marchand1	O
,	O
J.	O
M.	O
Rhodes2	O
,	O
M.	O
Vollinger2	O
,	O
S.	O
A.	O
Byrne1	O
,	O
M.	O
C.	O
Crowley1	O
,	O
T.	O
F.	O
Boucher3	O
,	O
S.	O
Mahadevan3	O
,	O
1Dept	O
.	O
of	O
Astronomy	O
,	O
Mount	O
Holyoke	O
College	O
,	O
South	O
Hadley	O
,	O
MA	O
01075	O
,	O
elly.breves@mtholyoke.edu,	O
2Dept	O
.	O
of	O
Geosciences	O
,	O
University	O
of	O
Massachusetts	O
Amherst	O
,	O
Amherst	O
MA	O
01003	O
,	O
3School	O
of	O
Computer	O
Science	O
,	O
University	O
of	O
Massachusetts	O
Amherst	O
,	O
Amherst	O
MA	O
01003	O
,	O
USA	O
.	O
Introduction	O
:	O
Laser-induced	O
breakdown	O
spectroscopy	O
-LRB-	O
LIBS	O
-RRB-	O
is	O
being	O
used	O
by	O
the	O
ChemCam	O
instrument	O
on	O
the	O
Mars	O
Science	O
Laboratory	O
rover	O
Curiosity	O
to	O
obtain	O
UV	O
,	O
VIS	O
,	O
and	O
VNIR	O
atomic	O
emission	O
spectra	O
of	O
surface	O
rocks	O
and	O
soils	O
-LSB-	O
1,2	O
-RSB-	O
.	O
LIBS	O
quantitative	O
analysis	O
is	O
complicated	O
by	O
chemical	O
matrix	O
effects	O
related	O
to	O
abundances	O
of	O
neutral	O
and	O
ionized	O
species	O
in	O
the	O
plasma	O
,	O
collisional	O
interactions	O
within	O
plasma	O
,	O
laser-to-sample	O
coupling	O
efficiency	O
,	O
and	O
self-absorption	O
-LSB-	O
3	O
-RSB-	O
.	O
Atmospheric	O
composition	O
and	O
pressure	O
also	O
influence	O
plasma	O
intensity	O
.	O
Chemical	O
matrix	O
effects	O
influence	O
the	O
ratio	O
of	O
intensity	O
or	O
area	O
of	O
an	O
emission	O
line	O
to	O
the	O
abundance	O
of	O
the	O
element	O
producing	O
that	O
line	O
.	O
To	O
overcome	O
these	O
effects	O
,	O
multivariate	O
techniques	O
such	O
as	O
partial	O
least-squares	O
regression	O
-LRB-	O
PLS	O
-RRB-	O
have	O
been	O
utilized	O
by	O
the	O
ChemCam	O
team	O
to	O
predict	O
major	O
element	O
compositions	O
-LRB-	O
>	O
1	O
wt	O
.	O
%	O
oxide	O
-RRB-	O
of	O
rocks	O
-LSB-	O
4	O
-RSB-	O
.	O
Because	O
PLS	O
utilizes	O
all	O
available	O
explanatory	O
variables	O
and	O
eliminates	O
multicollinearity	O
,	O
it	O
generally	O
performs	O
better	O
than	O
univariate	O
methods	O
for	O
prediction	O
of	O
major	O
elements	O
-LSB-	O
1,2	O
-RSB-	O
.	O
However	O
,	O
peaks	O
arising	O
from	O
emissions	O
from	O
trace	O
elements	O
are	O
often	O
dwarfed	O
by	O
peaks	O
of	O
higher	O
intensities	O
from	O
major	O
elements	O
and	O
may	O
have	O
low	O
transition	O
probabilities	O
-LSB-	O
5	O
-RSB-	O
.	O
This	O
can	O
result	O
in	O
multivariate	O
predictions	O
that	O
use	O
compatible	O
major	O
elements	O
to	O
predict	O
minor	O
ones	O
,	O
e.g.	O
use	O
of	O
K1	Element
+	O
lines	O
to	O
predict	O
Rb1	Element
+	O
.	O
To	O
better	O
characterize	O
and	O
understamd	O
matrix	O
effects	O
in	O
geological	O
samples	O
,	O
this	O
project	O
focuses	O
on	O
creation	O
of	O
standards	O
doped	O
with	O
varying	O
amounts	O
of	O
Cr	Element
,	O
Ni	Element
,	O
Mn	Element
,	O
Co	Element
,	O
Zn	Element
,	O
and	O
S.	Element
Integration	O
of	O
these	O
LIBS	O
standard	O
spectra	O
into	O
existing	O
spectral	O
libraries	O
,	O
when	O
combined	O
with	O
multivariate	O
analyses	O
,	O
should	O
produce	O
improvements	O
in	O
accuracy	O
of	O
predicting	O
these	O
elements	O
.	O
Background	O
:	O
Issues	O
with	O
geochemical	O
camouflage	O
arise	O
because	O
minor	O
and	O
trace	O
element	O
cations	O
can	O
substitute	O
into	O
mineral	O
sites	O
occupied	O
by	O
major	O
elements	O
,	O
as	O
long	O
as	O
their	O
radii	O
differ	O
by	O
less	O
than	O
~	O
15	O
%	O
and	O
they	O
have	O
the	O
same	O
charge	O
.	O
In	O
such	O
cases	O
,	O
multivariate	O
techniques	O
will	O
tend	O
to	O
use	O
stronger	O
major	O
element	O
lines	O
to	O
predict	O
trace	O
element	O
concentrations	O
,	O
but	O
concentrations	O
thus	O
predicted	O
are	O
only	O
as	O
good	O
as	O
the	O
correlation	O
between	O
the	O
two	O
elements	O
that	O
is	O
seen	O
in	O
terrestrial	O
samples	O
.	O
This	O
problem	O
is	O
magnified	O
by	O
the	O
fact	O
that	O
smaller	O
emission	O
lines	O
from	O
trace	O
elements	O
are	O
often	O
dwarfed	O
by	O
intense	O
lines	O
from	O
far	O
more	O
abundant	O
major	O
elements	O
.	O
Some	O
workers	O
-LSB-	O
6,7	O
-RSB-	O
have	O
used	O
univariate	O
analyses	O
and	O
special	O
techniques	O
that	O
focus	O
on	O
spectral	O
regions	O
where	O
minor	O
and	O
trace	O
element	O
emissions	O
occur	O
to	O
obtain	O
accurate	O
predictions	O
of	O
minor	O
and	O
trace	O
elements	O
using	O
LIBS	O
.	O
Samples	O
and	O
Methods	O
:	O
This	O
project	O
used	O
five	O
matrics	O
with	O
very	O
different	O
bulk	O
compositions	O
-LRB-	O
Table	O
1	O
-RRB-	O
.	O
Exactly	O
10	O
g	O
of	O
NiO	O
,	O
Cr2O3	O
,	O
MnO2	O
,	O
CoO	O
,	O
ZnO	O
,	O
and	O
Fe2	O
+	O
SO4	O
.7	O
H2O	O
were	O
shatterboxed	O
with	O
90	O
g	O
of	O
each	O
powdered	O
matrix	O
,	O
resulting	O
in	O
25	O
samples	O
,	O
each	O
~	O
10	O
wt	O
.	O
%	O
dopant	O
.	O
Those	O
mixtures	O
were	O
then	O
diluted	O
with	O
additional	O
aliquots	O
of	O
matrix	O
to	O
create	O
mixtures	O
of	O
approximately	O
5	O
,	O
1	O
,	O
0.5	O
,	O
and	O
0.1	O
wt	O
%	O
and	O
500	O
,	O
250	O
,	O
100	O
,	O
Table	O
1	O
.	O
Bulk	O
Rocks	O
Used	O
as	O
Matrices	O
for	O
Doping	O
Name	O
Provenance	O
Holyoke	O
Lower	O
Jurassic	O
basalt	O
from	O
Newark	O
Super-group	O
,	O
Massachusetts	O
Idaho	O
Columbia	O
River	O
continental	O
flood	O
basalt	O
col-lected	O
in	O
Moscow	O
,	O
Idaho	O
by	O
Mickey	O
Gutner	O
Maine	O
Vinalhaven	O
intrusive	O
complex	O
,	O
Vinalhaven	O
,	O
Maine	O
Sea	O
Sand	O
Washed	O
SiO2	O
sea	O
sand	O
from	O
Fisher	O
Scientific	O
Ultramafic	O
50:50	O
by	O
weight	O
mixture	O
of	O
diopside	Mineral
and	O
Globe	O
olivine	Mineral
from	O
-LSB-	O
8	O
-RSB-	O
Figure	O
2	O
.	O
Comparison	O
of	O
spectra	O
for	O
each	O
sample	O
with	O
normalized	O
intensity	O
plotted	O
on	O
the	O
same	O
scale	O
for	O
all	O
five	O
matrices	O
.	O
The	O
composition	O
of	O
the	O
rock	O
matrix	O
affects	O
the	O
normalized	O
peak	O
intensity	O
profoundly	O
.	O
This	O
effect	O
complicates	O
interpretation	O
of	O
trace	O
and	O
minor	O
element	O
lines	O
.	O
50	O
,	O
and	O
10	O
ppm	O
of	O
dopant	O
depending	O
on	O
the	O
molecular	O
weight	O
of	O
the	O
dopant	O
.	O
Each	O
mixture	O
was	O
shatterboxed	O
for	O
one	O
minute	O
to	O
homogenize	O
it	O
and	O
reduce	O
the	O
grain	O
size	O
<	O
45	O
µm	O
.	O
Pellets	O
were	O
pressed	O
from	O
powders	O
into	O
1.5	O
cm	O
diameter	O
aluminum	Element
cups	O
for	O
LIBS	O
analyses	O
.	O
Aliquots	O
of	O
each	O
mixture	O
were	O
also	O
used	O
for	O
x-ray	O
fluoresence	O
analyses	O
-LRB-	O
XRF	O
-RRB-	O
in	O
the	O
laboratory	O
at	O
U	O
Mass	O
-LSB-	O
9	O
-RSB-	O
,	O
where	O
samples	O
were	O
analyzed	O
for	O
major	O
and	O
trace	O
elements	O
.	O
Additional	O
analyses	O
will	O
be	O
undertaken	O
using	O
other	O
tehcniques	O
as	O
needed	O
,	O
such	O
a	O
Leco	O
for	O
S.	Element
LIBS	O
spectra	O
were	O
acquired	O
from	O
30	O
shots	O
on	O
each	O
of	O
>	O
5	O
locations	O
on	O
each	O
pellet	O
using	O
a	O
Mars-analog	O
LIBS	O
instrument	O
in	O
the	O
Mineral	O
Spectroscopy	O
Laboratory	O
at	O
Mount	O
Holyoke	O
-LSB-	O
10	O
-RSB-	O
under	O
a	O
7-Torr	O
CO2	O
atmosphere	O
.	O
Data	O
were	O
processed	O
using	O
software	O
with	O
steps	O
analogous	O
to	O
those	O
used	O
for	O
ChemCam	O
data	O
-LSB-	O
10	O
-RSB-	O
,	O
including	O
normalization	O
to	O
each	O
of	O
three	O
wavelength	O
regions	O
corresponding	O
to	O
the	O
three	O
spectrometers	O
.	O
Results	O
:	O
Figure	O
1	O
shows	O
a	O
portion	O
of	O
the	O
UV	O
spectrum	O
where	O
a	O
Cr	Element
I	O
peak	O
falls	O
at	O
422.6	O
nm	O
.	O
The	O
peaks	O
increase	O
in	O
intensity	O
with	O
concentration	O
,	O
and	O
the	O
total	O
area	O
of	O
these	O
peaks	O
produces	O
a	O
useful	O
calibration	O
curve	O
for	O
this	O
granitic	O
matrix	O
.	O
The	O
ChemCam	O
team	O
has	O
used	O
such	O
univariate	O
calibration	O
curves	O
to	O
effectively	O
model	O
major	O
and	O
trace	O
element	O
-LSB-	O
6,7,11	O
-RSB-	O
concentrations	O
for	O
Mars	O
samples	O
.	O
The	O
success	O
of	O
these	O
calibrations	O
depends	O
on	O
the	O
availability	O
of	O
well-resolved	O
,	O
unoverlapped	O
peaks	O
diagnostic	O
for	O
the	O
elements	O
of	O
interest	O
that	O
also	O
have	O
high	O
transition	O
probabilities	O
.	O
The	O
elements	O
in	O
this	O
study	O
have	O
the	O
following	O
ionization	O
energies	O
:	O
9.39	O
eV	O
for	O
Zn	Element
,	O
7.88	O
eV	O
for	O
Co	Element
,	O
7.64	O
eV	O
for	O
Ni	Element
,	O
7.43	O
for	O
Mn	Element
,	O
6.77	O
eV	O
for	O
Cr	Element
,	O
and	O
10.36	O
eV	O
for	O
S	Element
.	O
The	O
success	O
of	O
univariate	O
calibrations	O
is	O
further	O
dependent	O
on	O
having	O
a	O
close	O
match	O
between	O
the	O
matrix	O
of	O
the	O
standards	O
and	O
that	O
of	O
the	O
unknown	O
-LRB-	O
s	O
-RRB-	O
or	O
a	O
broad	O
representation	O
of	O
different	O
matrices	O
in	O
the	O
training	O
set	O
.	O
In	O
some	O
cases	O
,	O
univariate	O
calibrations	O
can	O
not	O
overcome	O
differences	O
among	O
matrics	O
-LRB-	O
e.g.	O
,	O
Figure	O
2	O
-RRB-	O
.	O
More	O
specifically	O
,	O
Figure	O
2	O
documents	O
the	O
variations	O
in	O
spectral	O
intensity	O
that	O
occur	O
between	O
matrices	O
.	O
The	O
figure	O
shows	O
normalized	O
spectra	O
but	O
the	O
unnormalized	O
data	O
also	O
show	O
interesting	O
differences	O
.	O
The	O
sea	O
sand	O
produces	O
the	O
lowest	O
intensity	O
spectra	O
in	O
both	O
cases	O
,	O
perhaps	O
due	O
to	O
poor	O
coupling	O
of	O
the	O
laser	O
due	O
to	O
composition	O
.	O
The	O
un-normalized	O
ultramafic	O
spectra	O
has	O
nearly	O
double	O
the	O
raw	O
intensity	O
of	O
the	O
other	O
four	O
matrices	O
,	O
resulting	O
in	O
nearly	O
the	O
lowest	O
normalized	O
intensity	O
,	O
again	O
likely	O
due	O
to	O
good	O
coupling	O
.	O
Typically	O
,	O
normalized	O
data	O
are	O
used	O
for	O
calibration	O
because	O
they	O
produce	O
the	O
lowest	O
errors	O
.	O
Implications	O
:	O
Just	O
as	O
calibrations	O
for	O
major	O
element	O
quantification	O
for	O
ChemCam	O
have	O
used	O
numerous	O
stanards	O
with	O
varying	O
bulk	O
compositions	O
,	O
so	O
too	O
must	O
trace	O
element	O
analyses	O
be	O
dependent	O
on	O
representation	O
of	O
a	O
wide	O
range	O
of	O
matrix	O
types	O
for	O
calibrations	O
.	O
We	O
are	O
continuing	O
to	O
build	O
a	O
broad	O
calibration	O
database	O
for	O
analysis	O
of	O
minor	O
and	O
trace	O
elements	O
by	O
LIBS	O
,	O
though	O
the	O
task	O
is	O
extremely	O
time-consuming	O
and	O
costly	O
.	O
We	O
plan	O
to	O
test	O
proven	O
calibration	O
techniques	O
such	O
as	O
use	O
of	O
peak	O
areas	O
and	O
masked	O
wavelength	O
ranges	O
-LSB-	O
3,6	O
-RSB-	O
on	O
our	O
data	O
set	O
to	O
improve	O
prediction	O
algorithms	O
.	O
Finally	O
,	O
use	O
of	O
multivariate	O
models	O
that	O
focus	O
on	O
well-selected	O
regions	O
of	O
the	O
spectra	O
where	O
minor	O
element	O
emission	O
peaks	O
are	O
present	O
will	O
be	O
used	O
to	O
optimize	O
predictions	O
of	O
minor	O
and	O
trace	O
elements	O
.	O
The	O
resultant	O
calibration	O
will	O
be	O
useful	O
in	O
interpreting	O
chemistry	O
of	O
Martian	O
rocks	O
from	O
extraterrestrial	O
instruments	O
such	O
as	O
ChemCam	O
and	O
Super	O
Cam	O
.	O
Acknowledgments	O
:	O
This	O
work	O
was	O
supported	O
by	O
NASA	O
grants	O
NNX09AL21G	O
,	O
NNX12AK84G	O
,	O
and	O
NNX14AG56G	O
from	O
the	O
MFR	O
Program	O
.	O
References	O
:	O
-LSB-	O
1	O
-RSB-	O
Wiens	O
R.	O
C.	O
et	O
al.	O
-LRB-	O
2012	O
-RRB-	O
Space	O
Sci	O
.	O
Revs.	O
,	O
doi	O
:10.1007	O
/	O
s11214-012-9902-4	O
-LSB-	O
2	O
-RSB-	O
Maurice	O
S.	O
et	O
al.	O
-LRB-	O
2012	O
-RRB-	O
Space	O
Sci	O
.	O
Revs.	O
,	O
doi	O
:10.1007	O
/	O
s11214-012-9912-2	O
.	O
-LSB-	O
3	O
-RSB-	O
Clegg	O
S.	O
M.	O
et	O
al.	O
-LRB-	O
2009	O
-RRB-	O
Spectrochimica	O
Acta	O
Part	O
B	O
,	O
64	O
,	O
79-88	O
.	O
-LSB-	O
4	O
-RSB-	O
Wiens	O
R.	O
C.	O
-LRB-	O
2013	O
-RRB-	O
Spectrochim	O
.	O
Acta	O
B	O
,	O
82	O
,	O
1-27	O
.	O
-LSB-	O
5	O
-RSB-	O
Dyar	O
M.	O
D.	O
et	O
al.	O
-LRB-	O
2010	O
-RRB-	O
Spectrochim	O
.	O
Acta	O
B	O
,	O
66	O
,	O
3956	O
.	O
-LSB-	O
6	O
-RSB-	O
Ollila	O
A.	O
M.	O
-LRB-	O
2014	O
-RRB-	O
JGR	O
,	O
119	O
,	O
255-285	O
.	O
-LSB-	O
7	O
-RSB-	O
Fabre	O
C.	O
-LRB-	O
2014	O
-RRB-	O
Spectrochim	O
.	O
Acta	O
B	O
,	O
99	O
,	O
34-51	O
.	O
-LSB-	O
8	O
-RSB-	O
Byrne	O
,	O
S.	O
-LRB-	O
2015	O
-RRB-	O
this	O
volume	O
.	O
-LSB-	O
5	O
-RSB-	O
Rhodes	O
J.	O
M.	O
-LRB-	O
1988	O
-RRB-	O
JGR	O
,	O
93	O
,	O
4453-4466	O
.	O
-LSB-	O
10	O
-RSB-	O
Dyar	O
M.	O
D.	O
et	O
al.	O
-LRB-	O
2015	O
-RRB-	O
this	O
volume	O
.	O
-LSB-	O
11	O
-RSB-	O
Lasue	O
,	O
J.	O
et	O
al.	O
-LRB-	O
2015	O
-RRB-	O
this	O
meeting	O
.	O
-LSB-	O
12	O
-RSB-	O
Lepore	O
K.	O
H.	O
-LRB-	O
2015	O
-RRB-	O
this	O
meeting	O
.	O


.	O
THE	O
CHEMOSTRATIGRAPHY	O
OF	O
LOWER	O
MT.	O
SHARP	O
:	O
USING	O
ROVER-SCALE	O
OBSERVATIONS	O
TO	O
TEST	O
ORBITAL-SCALE	O
HYPOTHESES	O
.	O
R.	O
E.	O
Milliken1	O
,	O
J.	O
A.	O
Hurowitz2	O
,	O
J.	O
Grotzinger3	O
,	O
R.	O
Wiens4	O
,	O
D.	O
Blaney5	O
,	O
J.	O
Martin-Torres6	O
,	O
M.	O
Zorzano7	O
and	O
the	O
MSL	O
Science	O
Team	O
.	O
1Dept	O
.	O
Earth	O
,	O
Evn.	O
,	O
Planetary	O
Sciences	O
,	O
Brown	O
University	O
,	O
Providence	O
,	O
RI	O
02912	O
;	O
Ralph_Milliken@brown.edu,	O
2Stony	O
Brook	O
University	O
,	O
Stony	O
Brook	O
,	O
NY	O
,	O
3Caltech	O
,	O
Pasadena	O
,	O
CA	O
,	O
4Los	O
Alamos	O
Natl.	O
Lab	O
,	O
Los	O
Alamos	O
,	O
NM	O
5JPL/Caltech	O
,	O
Pasadena	O
,	O
CA	O
,	O
6CSIC-UGR	O
,	O
Granada	O
,	O
Spain	O
,	O
7Lulea	O
Univ.	O
of	O
Tech.	O
,	O
Kiruna	O
,	O
Sweden	O
.	O
Background	O
:	O
In	O
September	O
,	O
Curiosity	O
crossed	O
a	O
geologic	O
boundary	O
that	O
put	O
its	O
wheels	O
on	O
strata	O
that	O
orbital-based	O
mapping	O
demonstrate	O
are	O
part	O
of	O
lower	O
Mt.	O
Sharp	O
-LSB-	O
1	O
-RSB-	O
.	O
These	O
rocks	O
exhibit	O
variable	O
dust/soil	O
cover	O
,	O
but	O
it	O
is	O
clear	O
from	O
both	O
rover	O
and	O
orbital	O
imagery	O
that	O
there	O
is	O
a	O
greater	O
exposure	O
of	O
bedrock	O
in	O
this	O
region	O
than	O
on	O
the	O
hummocky	O
plains	O
that	O
dominated	O
Curiosity	O
's	O
traverse	O
path	O
to	O
the	O
north	O
.	O
This	O
is	O
consistent	O
with	O
orbitally-acquired	O
CRISM	O
reflectance	O
spectra	O
that	O
show	O
these	O
units	O
to	O
represent	O
the	O
stratigraphically	O
lowest	O
detections	O
of	O
hematite	Mineral
and	O
hydrated	O
minerals	O
in	O
Mt.	O
Sharp	O
-LSB-	O
2	O
-RSB-	O
.	O
Curiosity	O
now	O
begins	O
a	O
journey	O
in	O
which	O
orbital	O
mineral	O
detections	O
and	O
associated	O
hypotheses	O
can	O
be	O
assessed	O
at	O
the	O
rover	O
scale	O
.	O
This	O
portion	O
of	O
lower	O
Mt.	O
Sharp	O
-LRB-	O
Pahrump	O
Hills	O
-RRB-	O
consists	O
of	O
sedimentary	O
lithologies	O
that	O
include	O
mudrocks	O
and	O
sandstones	O
.	O
The	O
apparent	O
susceptibility	O
of	O
these	O
units	O
to	O
eolian	O
erosion	O
is	O
variable	O
,	O
with	O
the	O
